SchoolYear,TestType,TestPopulation,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalSurpassed,TotalAttained,TotalEmergingTowards,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentSurpassed,PercentAttained,PercentEmergingTowards,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,MeanPtsEarned,MinScaleScore,MaxScaleScore,ScaleScore25,ScaleScore50,ScaleScore75
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,<3,3,8,13,N/A,N/A,N/A,3,21,24,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2072.80,22.00,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Female,<3,<3,*,*,N/A,N/A,N/A,<3,*,30,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2076.70,16.20,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,<3,*,26,24,N/A,N/A,N/A,4,50,54,<=10%,<=10%,*,*,N/A,N/A,N/A,<=10%,>=90%,2075.00,19.10,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Students Without Disabilities,<3,*,25,20,N/A,N/A,N/A,4,45,49,<=10%,<=10%,*,*,N/A,N/A,N/A,<=10%,>=90%,2076.30,19.10,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,<3,*,26,24,N/A,N/A,N/A,4,50,54,<=10%,<=10%,*,*,N/A,N/A,N/A,<=10%,>=90%,2075.00,19.10,N/A,*,*,*,*,*
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,<3,<3,*,*,N/A,N/A,N/A,<3,*,23,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2072.50,16.40,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,<3,3,16,12,N/A,N/A,N/A,3,28,31,<=10%,<=10%,*,*,N/A,N/A,N/A,<=10%,>=90%,2076.80,20.60,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,6971,Renaissance High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,<3,*,26,24,N/A,N/A,N/A,4,50,54,<=10%,<=10%,*,*,N/A,N/A,N/A,<=10%,>=90%,2075.00,19.10,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Students Without Disabilities,<3,<3,*,*,N/A,N/A,N/A,<3,*,18,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2065.30,12.50,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Students With Disabilities,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,All Students,<3,<3,*,<3,N/A,N/A,N/A,<3,*,20,<=20%,<=20%,>=80%,<=20%,N/A,N/A,N/A,<=20%,>=80%,2083.00,11.00,N/A,*,*,*,*,*
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Economically Disadvantaged,<3,<3,*,<3,N/A,N/A,N/A,<3,*,11,<=50%,<=50%,>=50%,<=50%,N/A,N/A,N/A,<=50%,>=50%,2083.20,11.50,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Not Economically Disadvantaged,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Black or African American,<3,<3,*,<3,N/A,N/A,N/A,<3,*,20,<=20%,<=20%,>=80%,<=20%,N/A,N/A,N/A,<=20%,>=80%,2083.00,11.00,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Male,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Female,<3,<3,*,<3,N/A,N/A,N/A,<3,*,18,<=20%,<=20%,*,<=20%,N/A,N/A,N/A,<=20%,>=80%,2082.80,11.50,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,English Learners,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Not English Learners,<3,<3,*,<3,N/A,N/A,N/A,<3,*,19,<=20%,<=20%,*,<=20%,N/A,N/A,N/A,<=20%,>=80%,2082.90,11.30,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,<3,<3,*,*,N/A,N/A,N/A,<3,*,19,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2064.40,13.20,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Students With Disabilities,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Students Without Disabilities,<3,<3,*,<3,N/A,N/A,N/A,<3,*,18,<=20%,<=20%,>=80%,<=20%,N/A,N/A,N/A,<=20%,>=80%,2084.20,10.70,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,<3,<3,*,*,N/A,N/A,N/A,<3,*,20,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2063.40,13.50,N/A,*,*,*,*,*
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,<3,<3,*,*,N/A,N/A,N/A,<3,*,11,<=50%,<=50%,<=50%,>=50%,N/A,N/A,N/A,<=50%,>=50%,2068.20,9.60,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,<3,<3,*,*,N/A,N/A,N/A,<3,*,20,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2063.40,13.50,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Female,<3,<3,*,*,N/A,N/A,N/A,<3,*,18,<=20%,<=20%,*,*,N/A,N/A,N/A,<=20%,>=80%,2061.70,13.10,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,M-STEP,N/A,82,Wayne RESA,82015,Detroit Public Schools Community District,7794,Detroit School of Arts,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,English Learners,*,*,*,*,N/A,N/A,N/A,*,*,<10,*,*,*,*,N/A,N/A,N/A,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,32,Osborn High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
